cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
9497986;SARA SANTIAGO LOPES                                         ;CLINICA IMACULADA CONCEICAO                                 ;RUA PADRE ZACARIAS                      ;S/N       ;CENTRO              ;62920000;231150;-5.0746791                    ;-37.9880195                   ;202104
9498362;CICERO AQUINO DO NASCIMENTO                                 ;POLICLINIC                                                  ;RUA PADRE ZACARIAS                      ;415       ;CENTRO              ;62920000;231150;-5.074358494926377            ;-37.98872709274292            ;202104
9498389;MAXIMILO DE OLIVEIRA RIBEIRO                                ;CONS MEDICO DR MAXIMILO RIBEIRO                             ;RUA MANOEL GONCALVES                    ;1220      ;CENTRO              ;62920000;231150;-5.074721845583825            ;-37.99170970916748            ;202104
9498435;JEFFERSON RODRIGUES HOLANDA                                 ;CONS ODONTOLOGICO DR JEFFERSON HOLANDA                      ;RUA PADRE ZACARIAS                      ;1179      ;CENTRO              ;62920000;231150;-5.075021075383379            ;-37.987353801727295           ;202104
9498486;MUNICIPIO DE QUIXERE                                        ;DIVISAO DE VIGILANCIA SANITARIA                             ;RUA MANOEL GONCALVES                    ;S/N       ;CENTRO              ;62920000;231150;-5.073076079205878            ;-37.990872859954834           ;202104
9498559;NEY WESLEY ALMEIDA LACERDA                                  ;CONSULTORIO ODONTOLOGICO NEY LACERDA                        ;AV SONIA MODESTO LIMA                   ;S/N       ;CENTRO              ;63650000;231126;-5.843                        ;-40.701                       ;202104
9501266;FUNDACAO EDUCADORA DO CARIRI                                ;FEC                                                         ;RUA BEATO JOSE LOURENCO                 ;601       ;TIRADENTES          ;63031600;230730;-7.213                        ;-39.315                       ;202104
9501797;I C RAMEIRO DA SILVA                                        ;CONSULTORIO ODONTOLOGICO DRA ISADORA RAMEIRO                ;AV DOS EXPEDICIONARIOS                  ;4699      ;PARREAO             ;60410305;230440;-3.759612                     ;-38.539300                    ;202104
9502157;GABRIEL GOMES PIMENTEL                                      ;GABRIEL GOMES PIMENTEL                                      ;RUA JOAQUIM NABUCO                      ;1770      ;ALDEOTA             ;60125055;230440;-3.740529                     ;-38.503212                    ;202104
9502203;LABORATORIO DE ANALISES CLINICAS NOBREGA ANDRADE LTDA       ;UNIDADE DE SERVICO DE APOIO DE DIAGNOSE E TERAPIA           ;CORONEL POMPEU                          ;194       ;CENTRO              ;62800000;230110;-4.563398757726452            ;-37.77033090591431            ;202104
9502629;FRANCISCO VALTER DA JUSTA FREITAS                           ;FRANCISCO VALTER DA JUSTA FREITAS                           ;RUA NOGUEIRA ACIOLI                     ;1146      ;CENTRO              ;60110510;230440;-3.734153                     ;-38.518371                    ;202104
9503234;INSTITUTO DE PESQUISA E DESENVOLVIMENTO DE PROGRAMAS DE TRAN;IPDT                                                        ;RUA GONCALVES LEDO                      ;190       ;PRAIA DE IRACEMA    ;60110261;230440;-3.725549                     ;-38.514532                    ;202104
9503366;LUI SILVEIRA DE ANDRADE                                     ;LUI SILVEIRA DE ANDRADE                                     ;ROCHA LIMA                              ;1140      ;JOAQUIM TAVORA      ;60115000;230440;-3.738819                     ;-38.514748                    ;202104
9503765;MARCELO GOMES BARREIRA                                      ;CONSULTORIO ODONTOLOGICO SASKIA GOMES DE LIMA               ;RUA EPITACIO PESSOA                     ;543       ;ALTO SAO FRANCISCO  ;63908163;231130;-4.968678951243472            ;-39.00468349456787            ;202104
9503900;MARIA LIRA LISBOA LEITE                                     ;MARIA LIRA LISBOA LEITE                                     ;RUA SAO PAULO                           ;32        ;CENTRO              ;60030900;230440;-3.726442                     ;-38.526077                    ;202104
9504303;MED DIAGNOSTICO POR IMAGEM LTDA                             ;M E D                                                       ;RUA FRANCISCO CORDEIRO                  ;237       ;CARLITO PAMPLONA    ;60310490;230440;-3.713251                     ;-38.550636                    ;202104
9504346;LIGIA CAMPELO MOTA SILVEIRA                                 ;LIGIA CAMPELO MOTA SILVEIRA                                 ;AV SENADOR VIRGILIO TAVORA              ;195       ;MEIRELES            ;60170265;230440;-3.730694                     ;-38.490886                    ;202104
9504362;B DA S A L MORAES                                           ;ESPACO CRIACAO PSI                                          ;AV OLIVEIRA PAIVA                       ;1090      ;CID FUNCIONARIOS    ;60822130;230440;-3.796004                     ;-38.496491                    ;202104
9504389;R M COMERCIO E SERVICOS DE PROTESES LTDA                    ;R M PROTESES                                                ;RUA PEDRO I                             ;742       ;CENTRO              ;60035100;230440;-3.73026                      ;-38.531314                    ;202104
9504877;JMV SERVICOS DE SAUDE SS LTDA                               ;JMV SERVICOS DE SAUDE                                       ;RUA BRAO DO RIO BRANCO                  ;1071      ;CENTRO              ;60025061;230440;-3.727715                     ;-38.528425                    ;202104
9504885;MEDAL SERVICOS MEDICOS LTDA                                 ;MEDAL SERVICOS MEDICOS                                      ;RU CAMPO AMOR ROCHA                     ;38        ;FATIMA              ;60415080;230440;-3.753559                     ;-38.52498                     ;202104
9505822;CENTRAL DE ABASTECIMENTO FARMACEUTICO DO MUNICIPIO DE ITAREM;CENTRAL DE ABASTECIMENTO FARMACEUTICO CAF                   ;AVENIDA JOAO BATISTA RIOS               ;S/N       ;CENTRO              ;62590000;230655;-2.920839861183187            ;-39.916934967041016           ;202104
9506012;MUNICIPIO DE ACOPIARA                                       ;CAF CENTRAL DE ABASTECIMENTO FARMACEUTICO DE ACOPIARA       ;AV CAZUZINHA MARQUES                    ;S/N       ;CENTRO              ;63560000;230030;-6.0945682                    ;-39.4519893                   ;202104
9506217;H J CLINICA DE VACINACAO E IMUNIZACAO HUMANA LTDA           ;IMUNILIFE                                                   ;TENENTE CRAVO                           ;47        ;ALTO SAO FRANCISCO  ;63908175;231130;-4.969042360795011            ;-39.01150703430176            ;202104
9506594;L I CLINICA MEDICA LTDA                                     ;L I CLINICA MEDICA                                          ;ZILDENIA                                ;1166      ;COITE               ;61760000;230428;-3.875424                     ;-38.4609358                   ;202104
9507310;ARISTIDES AVILO DO NASCIMENTO                               ;PRISTA FORMULAS MANIPULACAO FARMACEUTICA                    ;AVENIDA JOSE DO PATROCINIO              ;824       ;CENTRO              ;62508190;230640;-3.499646                     ;-39.578986                    ;202104
9508686;ODONTOSAUDE CLINICA ODONTOLOGICA LTDA                       ;ODONTOSAUDE                                                 ;RUA GUILHERME ROCHA                     ;218       ;CENTRO              ;60030140;230440;-3.726773                     ;-38.528260                    ;202104
9508805;CLINICA DE FISIOTERAPIA NOSSA SENHORA DE FATIMA LTDA        ;CLINICA DE FISIOTERAPIA NOSSA SENHORA DE FATIMA             ;PREFEITO GERARDO AZEVEDO                ;472       ;CENTRO              ;62170000;230900;                              ;                              ;202104
9509054;LUIZ CARLOS LEMOS MARQUES JUNIOR                            ;LUIZ CARLOS LEMOS MARQUES JUNIOR                            ;AVENIDA DOM LUIS                        ;500       ;ALDEOTA             ;60160230;230440;-3.733732                     ;-38.497061                    ;202104
9509127;ATENCAO MEDICA INTEGRADA LTDA                               ;AMI FORTALEZA CENTRO                                        ;RUA DOUTOR GUILHERME ROCHA              ;325       ;CENTRO              ;60030000;230440;-3.726714                     ;-38.529258                    ;202104
9509410;INSTITUTO TERAPEUTICO MUNDO ABERTO LTDA                     ;IMA                                                         ;ULISSES GUIMARAES                       ;3785      ;IPARANA             ;61627510;230370;-3.733                        ;-38.656                       ;202104
9510729;MUNICIPIO DE BAIXIO                                         ;CENTRAL DE ABASTECIMENTO FARMACEUTICO                       ;RUA CORONEL LIBERALINO DE CARVALHO      ;S/N       ;CENTRO              ;63320000;230180;-6.726793984804311            ;-38.715455532073975           ;202104
9511709;PREFEITURA MUNICIPAL DE MERUOCA                             ;UNIDADE DE VIGILANCIA DE ZOONOSES DE MERUOCA                ;SITIO FRECHEIRAS                        ;S/N       ;ZONA RURAL          ;62130000;230820;-3.542                        ;-40.455                       ;202104
9511857;KARINE NOGUEIRA RAMOS M E                                   ;K N R ODONTOLOGIA                                           ;AV C                                    ;1000      ;CONJ CEARA          ;60533614;230440;-3.766949                     ;-38.612252                    ;202104
9512071;CASA DE REPOUSO PARA IDOSOS RECANTO DA FELICIDADE LTDA      ;RECANTO DA FELICIDADE                                       ;POETA JOSE SOTERIO DE MORAIS            ;160       ;PACHECO             ;61626490;230370;-3.733                        ;-38.656                       ;202104
